company_id,section_label,job_type_label,role_rank_id,post_label,score_1,miidas_job_type_small_id_1,miidas_job_type_small_name_1,score_2,miidas_job_type_small_id_2,miidas_job_type_small_name_2,score_3,miidas_job_type_small_id_3,miidas_job_type_small_name_3,score_4,miidas_job_type_small_id_4,miidas_job_type_small_name_4,score_5,miidas_job_type_small_id_5,miidas_job_type_small_name_5
48883,工場　技術開発部,技術,7,係長,0.41850085832586237,401510,工程設計／工法開発（化粧品）,0.40812919325690744,391610,技術営業（化学／素材）,0.3965359439307129,411611,技術営業（香料）,0.3865264467310121,401710,技術営業（化粧品）,0.3822349281750874,391512,製造スタッフ／オペレーター（化学／素材）
48883,工場　技術開発部,技術,8,主任,0.41850085832586237,401510,工程設計／工法開発（化粧品）,0.40812919325690744,391610,技術営業（化学／素材）,0.3965359439307129,411611,技術営業（香料）,0.3865264467310121,401710,技術営業（化粧品）,0.3822349281750874,391512,製造スタッフ／オペレーター（化学／素材）
48883,役員,役員,1,社長,0.35707009860044536,401510,工程設計／工法開発（化粧品）,0.3484607197082765,391512,製造スタッフ／オペレーター（化学／素材）,0.3457060016896044,411111,基礎／応用研究（香料）,0.34463117275887967,411312,工程設計／工法開発（香料）,0.3445502508097388,401310,薬事／申請（化粧品）
48883,役員,役員,3,取締役部長,0.35707009860044536,401510,工程設計／工法開発（化粧品）,0.3484607197082765,391512,製造スタッフ／オペレーター（化学／素材）,0.3457060016896044,411111,基礎／応用研究（香料）,0.34463117275887967,411312,工程設計／工法開発（香料）,0.3445502508097388,401310,薬事／申請（化粧品）
48883,役員,役員,3,専務取締役,0.35707009860044536,401510,工程設計／工法開発（化粧品）,0.3484607197082765,391512,製造スタッフ／オペレーター（化学／素材）,0.3457060016896044,411111,基礎／応用研究（香料）,0.34463117275887967,411312,工程設計／工法開発（香料）,0.3445502508097388,401310,薬事／申請（化粧品）
48883,役員,役員,1,会長,0.35707009860044536,401510,工程設計／工法開発（化粧品）,0.3484607197082765,391512,製造スタッフ／オペレーター（化学／素材）,0.3457060016896044,411111,基礎／応用研究（香料）,0.34463117275887967,411312,工程設計／工法開発（香料）,0.3445502508097388,401310,薬事／申請（化粧品）
48883,役員,役員,3,常務取締役,0.35707009860044536,401510,工程設計／工法開発（化粧品）,0.3484607197082765,391512,製造スタッフ／オペレーター（化学／素材）,0.3457060016896044,411111,基礎／応用研究（香料）,0.34463117275887967,411312,工程設計／工法開発（香料）,0.3445502508097388,401310,薬事／申請（化粧品）
48883,本社　マーケティング部,マーケティング,9,,0.38270242101877017,391610,技術営業（化学／素材）,0.3590851394277512,401510,工程設計／工法開発（化粧品）,0.35620886989797373,351311,市場調査／マーケティングリサーチ,0.3560681415707958,391211,分析／解析（化学／素材）,0.3558711472008559,411211,開発（香料）
48883,本社　品質保証部本社　品質保証課,品質保証,8,主任,0.49770060294292673,391312,品質保証（化学／素材）,0.44892540386042135,411417,品質保証（香料）,0.4156039368403145,391311,品質管理（化学／素材）,0.4083175896697512,411416,品質保証（食品）,0.4038980289880503,401414,品質保証（化粧品）
48883,本社　品質保証部本社　品質保証課,品質保証,9,,0.49770060294292673,391312,品質保証（化学／素材）,0.44892540386042135,411417,品質保証（香料）,0.4156039368403145,391311,品質管理（化学／素材）,0.4083175896697512,411416,品質保証（食品）,0.4038980289880503,401414,品質保証（化粧品）
48883,本社　営業部　国内,営業,4,部長,0.40133849302483227,391610,技術営業（化学／素材）,0.37696438047510306,411611,技術営業（香料）,0.36519537879061803,401710,技術営業（化粧品）,0.35228040429512175,391512,製造スタッフ／オペレーター（化学／素材）,0.3475001930307132,411211,開発（香料）
48883,本社　営業部　国内,営業,9,,0.40133849302483227,391610,技術営業（化学／素材）,0.37696438047510306,411611,技術営業（香料）,0.36519537879061803,401710,技術営業（化粧品）,0.35228040429512175,391512,製造スタッフ／オペレーター（化学／素材）,0.3475001930307132,411211,開発（香料）
48883,本社　営業部　国内,営業,7,課長代理,0.40133849302483227,391610,技術営業（化学／素材）,0.37696438047510306,411611,技術営業（香料）,0.36519537879061803,401710,技術営業（化粧品）,0.35228040429512175,391512,製造スタッフ／オペレーター（化学／素材）,0.3475001930307132,411211,開発（香料）
48883,本社　営業部　国内,営業,5,副部長,0.40133849302483227,391610,技術営業（化学／素材）,0.37696438047510306,411611,技術営業（香料）,0.36519537879061803,401710,技術営業（化粧品）,0.35228040429512175,391512,製造スタッフ／オペレーター（化学／素材）,0.3475001930307132,411211,開発（香料）
48883,本社　営業部　国内　営業事務,事務,9,,0.3870814364322036,391610,技術営業（化学／素材）,0.3702087464209889,391512,製造スタッフ／オペレーター（化学／素材）,0.366910966259254,411611,技術営業（香料）,0.3597242963854189,401510,工程設計／工法開発（化粧品）,0.3586096808296998,401310,薬事／申請（化粧品）
48883,本社　営業部　国内　営業事務,事務,8,主任,0.3870814364322036,391610,技術営業（化学／素材）,0.3702087464209889,391512,製造スタッフ／オペレーター（化学／素材）,0.366910966259254,411611,技術営業（香料）,0.3597242963854189,401510,工程設計／工法開発（化粧品）,0.3586096808296998,401310,薬事／申請（化粧品）
48883,本社　営業部　国内　営業事務,事務,7,係長,0.3870814364322036,391610,技術営業（化学／素材）,0.3702087464209889,391512,製造スタッフ／オペレーター（化学／素材）,0.366910966259254,411611,技術営業（香料）,0.3597242963854189,401510,工程設計／工法開発（化粧品）,0.3586096808296998,401310,薬事／申請（化粧品）
48883,本社　営業部　貿易,営業,8,主任,0.4065885152095917,391610,技術営業（化学／素材）,0.3846521342308842,411611,技術営業（香料）,0.3725861658517914,401710,技術営業（化粧品）,0.35707153159329474,391512,製造スタッフ／オペレーター（化学／素材）,0.35129412589311837,411211,開発（香料）
48883,本社　営業部　貿易,営業,9,,0.4065885152095917,391610,技術営業（化学／素材）,0.3846521342308842,411611,技術営業（香料）,0.3725861658517914,401710,技術営業（化粧品）,0.35707153159329474,391512,製造スタッフ／オペレーター（化学／素材）,0.35129412589311837,411211,開発（香料）
48883,本社　営業部　貿易,営業,7,課長代理,0.4065885152095917,391610,技術営業（化学／素材）,0.3846521342308842,411611,技術営業（香料）,0.3725861658517914,401710,技術営業（化粧品）,0.35707153159329474,391512,製造スタッフ／オペレーター（化学／素材）,0.35129412589311837,411211,開発（香料）
48883,本社　営業部　貿易,営業,6,課長,0.4065885152095917,391610,技術営業（化学／素材）,0.3846521342308842,411611,技術営業（香料）,0.3725861658517914,401710,技術営業（化粧品）,0.35707153159329474,391512,製造スタッフ／オペレーター（化学／素材）,0.35129412589311837,411211,開発（香料）
48883,本社　営業部　貿易,事務,9,,0.3779847135307033,391610,技術営業（化学／素材）,0.36313920263916555,391512,製造スタッフ／オペレーター（化学／素材）,0.36178717388578463,411611,技術営業（香料）,0.36123955988308254,401510,工程設計／工法開発（化粧品）,0.360401680534686,401310,薬事／申請（化粧品）
48883,本社　営業部　貿易　上海,営業,8,主任,0.38651241183045804,391610,技術営業（化学／素材）,0.357639460376979,411611,技術営業（香料）,0.3503129051129362,401710,技術営業（化粧品）,0.34650902559428254,391512,製造スタッフ／オペレーター（化学／素材）,0.33186927561717494,391211,分析／解析（化学／素材）
48883,本社　法務知財部,事務,9,,0.3704811415029148,401310,薬事／申請（化粧品）,0.3665769103379566,401510,工程設計／工法開発（化粧品）,0.3557236332310678,391610,技術営業（化学／素材）,0.3473731624293014,391211,分析／解析（化学／素材）,0.3450297976520956,411211,開発（香料）
48883,本社　法務知財部法務知財課,事務,9,,0.3630204328200619,401510,工程設計／工法開発（化粧品）,0.36264165909249446,401310,薬事／申請（化粧品）,0.35555588877399447,391610,技術営業（化学／素材）,0.3474651268527521,411611,技術営業（香料）,0.3436221772055288,391211,分析／解析（化学／素材）
48883,本社　法務知財部法務知財課,事務,8,主任,0.3630204328200619,401510,工程設計／工法開発（化粧品）,0.36264165909249446,401310,薬事／申請（化粧品）,0.35555588877399447,391610,技術営業（化学／素材）,0.3474651268527521,411611,技術営業（香料）,0.3436221772055288,391211,分析／解析（化学／素材）
48883,本社　法務知財部法務知財課,事務,10,,0.3630204328200619,401510,工程設計／工法開発（化粧品）,0.36264165909249446,401310,薬事／申請（化粧品）,0.35555588877399447,391610,技術営業（化学／素材）,0.3474651268527521,411611,技術営業（香料）,0.3436221772055288,391211,分析／解析（化学／素材）
48883,本社　研究開発部,開発,7,係長,0.42042865517675065,391210,開発（化学／素材）,0.4035720652616671,401510,工程設計／工法開発（化粧品）,0.3916249088485265,411211,開発（香料）,0.3868164591956156,391110,基礎／応用研究（化学／素材）,0.3831585342133551,391211,分析／解析（化学／素材）
48883,本社　研究開発部,開発,8,主任,0.42042865517675065,391210,開発（化学／素材）,0.4035720652616671,401510,工程設計／工法開発（化粧品）,0.3916249088485265,411211,開発（香料）,0.3868164591956156,391110,基礎／応用研究（化学／素材）,0.3831585342133551,391211,分析／解析（化学／素材）
48883,本社　研究開発部本社　研究開発部　評価分析チーム,開発,9,,0.4164482646565333,391210,開発（化学／素材）,0.40873046019776393,401510,工程設計／工法開発（化粧品）,0.40665734101321005,391211,分析／解析（化学／素材）,0.3880639216178411,411211,開発（香料）,0.3864705178630382,411111,基礎／応用研究（香料）
48883,本社　研究開発部本社　研究開発部　評価分析チーム,開発,7,課長代理,0.4164482646565333,391210,開発（化学／素材）,0.40873046019776393,401510,工程設計／工法開発（化粧品）,0.40665734101321005,391211,分析／解析（化学／素材）,0.3880639216178411,411211,開発（香料）,0.3864705178630382,411111,基礎／応用研究（香料）
48883,本社　研究開発部本社　研究開発部　評価分析チーム,開発,8,主任,0.4164482646565333,391210,開発（化学／素材）,0.40873046019776393,401510,工程設計／工法開発（化粧品）,0.40665734101321005,391211,分析／解析（化学／素材）,0.3880639216178411,411211,開発（香料）,0.3864705178630382,411111,基礎／応用研究（香料）
48883,本社　総務部,事務,7,係長,0.37475335680222155,391610,技術営業（化学／素材）,0.36882599261504345,401510,工程設計／工法開発（化粧品）,0.35973609750300195,391512,製造スタッフ／オペレーター（化学／素材）,0.35851990804237155,401310,薬事／申請（化粧品）,0.3564530265913973,411312,工程設計／工法開発（香料）
48883,本社　総務部,事務,9,,0.37475335680222155,391610,技術営業（化学／素材）,0.36882599261504345,401510,工程設計／工法開発（化粧品）,0.35973609750300195,391512,製造スタッフ／オペレーター（化学／素材）,0.35851990804237155,401310,薬事／申請（化粧品）,0.3564530265913973,411312,工程設計／工法開発（香料）
48883,本社　総務部,IT,9,,0.39078837819928225,391610,技術営業（化学／素材）,0.3666434602117553,401510,工程設計／工法開発（化粧品）,0.3652640781536908,391211,分析／解析（化学／素材）,0.36087692839849483,401310,薬事／申請（化粧品）,0.3598807876339398,411611,技術営業（香料）
48883,本社　総務部,事務,6,課長,0.37475335680222155,391610,技術営業（化学／素材）,0.36882599261504345,401510,工程設計／工法開発（化粧品）,0.35973609750300195,391512,製造スタッフ／オペレーター（化学／素材）,0.35851990804237155,401310,薬事／申請（化粧品）,0.3564530265913973,411312,工程設計／工法開発（香料）
48883,本社　総務部,健康管理,10,,0.38811989263266355,391511,工場／施設運営（化学／素材）,0.3785876663455001,391510,生産管理（化学／素材）,0.37539769782225607,411514,工場／施設運営（香料）,0.37325621644941753,411312,工程設計／工法開発（香料）,0.3731453702378339,371511,工場運営／施設運営（医薬）
48883,本社　購買部本社　購買部　購買課,購買,7,係長,0.373878598961378,391610,技術営業（化学／素材）,0.3613008414008174,401310,薬事／申請（化粧品）,0.36082782731997964,391512,製造スタッフ／オペレーター（化学／素材）,0.3597286375108155,401510,工程設計／工法開発（化粧品）,0.35395620513876347,391211,分析／解析（化学／素材）
48883,本社　購買部本社　購買部　購買課,購買,9,,0.373878598961378,391610,技術営業（化学／素材）,0.3613008414008174,401310,薬事／申請（化粧品）,0.36082782731997964,391512,製造スタッフ／オペレーター（化学／素材）,0.3597286375108155,401510,工程設計／工法開発（化粧品）,0.35395620513876347,391211,分析／解析（化学／素材）
48883,本社　購買部本社　購買部　購買課,購買,6,課長,0.373878598961378,391610,技術営業（化学／素材）,0.3613008414008174,401310,薬事／申請（化粧品）,0.36082782731997964,391512,製造スタッフ／オペレーター（化学／素材）,0.3597286375108155,401510,工程設計／工法開発（化粧品）,0.35395620513876347,391211,分析／解析（化学／素材）
48883,本社　購買部本社　購買部　購買課,購買,8,主任,0.373878598961378,391610,技術営業（化学／素材）,0.3613008414008174,401310,薬事／申請（化粧品）,0.36082782731997964,391512,製造スタッフ／オペレーター（化学／素材）,0.3597286375108155,401510,工程設計／工法開発（化粧品）,0.35395620513876347,391211,分析／解析（化学／素材）
48883,Ｆ工場　製造部,管理職,6,課長,0.3789187298405532,391512,製造スタッフ／オペレーター（化学／素材）,0.3694042895234615,391511,工場／施設運営（化学／素材）,0.36582863518949427,401510,工程設計／工法開発（化粧品）,0.3603035205245041,401613,工場／施設運営（トイレタリー）,0.35922215883226005,391510,生産管理（化学／素材）
49214,M統括本部,経営,1,,0.3707709853801242,221410,社内情報システム（業務）,0.3578566852342041,321011,ビジネスコンサルタント（IT領域）,0.33926292866404706,421210,編集／コンテンツ企画（Webサービス）,0.3331019023487246,221411,社内情報システム（インフラ）,0.3327917015436844,101310,法人営業
49214,M統括本部,マーケティング,6,,0.40509807620570104,351311,市場調査／マーケティングリサーチ,0.38144522267453873,351211,Webマーケティング／オンライン広告,0.37686752701722503,421210,編集／コンテンツ企画（Webサービス）,0.36956356246398414,101310,法人営業,0.3677703826472396,221410,社内情報システム（業務）
49214,M統括本部,マーケティング,4,,0.40509807620570104,351311,市場調査／マーケティングリサーチ,0.38144522267453873,351211,Webマーケティング／オンライン広告,0.37686752701722503,421210,編集／コンテンツ企画（Webサービス）,0.36956356246398414,101310,法人営業,0.3677703826472396,221410,社内情報システム（業務）
49214,S事業本部　第一開発部,エンジニア,4,,0.3870150551457989,222110,アーキテクト,0.3850709053176884,234011,工程改善／IE（電気／機械）,0.3831442885785584,234610,その他技術（電気／機械／組み込み）,0.38074318261889284,221410,社内情報システム（業務）,0.3787798138278613,233910,組み込み開発（アプリケーション）
49214,S事業本部　第七開発部,エンジニア,6,,0.3999210102157138,234610,その他技術（電気／機械／組み込み）,0.38978191145684216,222110,アーキテクト,0.3813464304616292,221410,社内情報システム（業務）,0.37812628479485144,233910,組み込み開発（アプリケーション）,0.37655285864624266,221211,ネットワークエンジニア
49214,S事業本部　第三開発部,エンジニア,6,,0.40577470171169494,234610,その他技術（電気／機械／組み込み）,0.386793067694692,221410,社内情報システム（業務）,0.3841148462060673,234011,工程改善／IE（電気／機械）,0.37760138794349674,222110,アーキテクト,0.37351828555345834,233910,組み込み開発（アプリケーション）
49214,S事業本部　第三開発部,エンジニア,4,,0.40577470171169494,234610,その他技術（電気／機械／組み込み）,0.386793067694692,221410,社内情報システム（業務）,0.3841148462060673,234011,工程改善／IE（電気／機械）,0.37760138794349674,222110,アーキテクト,0.37351828555345834,233910,組み込み開発（アプリケーション）
49214,S事業本部　第二開発部,エンジニア,4,,0.4186530084489867,234610,その他技術（電気／機械／組み込み）,0.383210248396478,221410,社内情報システム（業務）,0.38284319149279655,234011,工程改善／IE（電気／機械）,0.3823563532456473,222110,アーキテクト,0.374441723004332,221211,ネットワークエンジニア
49214,S事業本部　第五開発部,エンジニア,6,,0.40823270591685024,234011,工程改善／IE（電気／機械）,0.4023789301271722,234610,その他技術（電気／機械／組み込み）,0.40167575210661643,233310,IC設計／LSI設計（アナログ／電源）,0.39975010474500217,231216,アナログ（制御回路）,0.3917422035279323,233312,IC設計／LSI設計（アナログ／高周波・RF・通信）
49214,S事業本部　第五開発部,エンジニア,4,,0.40823270591685024,234011,工程改善／IE（電気／機械）,0.4023789301271722,234610,その他技術（電気／機械／組み込み）,0.40167575210661643,233310,IC設計／LSI設計（アナログ／電源）,0.39975010474500217,231216,アナログ（制御回路）,0.3917422035279323,233312,IC設計／LSI設計（アナログ／高周波・RF・通信）
49214,S事業本部　第六開発部,エンジニア,6,,0.41438475495343985,234011,工程改善／IE（電気／機械）,0.4021993002588188,234610,その他技術（電気／機械／組み込み）,0.38847460050973115,221410,社内情報システム（業務）,0.3801486170269496,222110,アーキテクト,0.379933246631059,221012,ITコンサルタント（インフラ）
49214,S事業本部　第六開発部,エンジニア,4,,0.41438475495343985,234011,工程改善／IE（電気／機械）,0.4021993002588188,234610,その他技術（電気／機械／組み込み）,0.38847460050973115,221410,社内情報システム（業務）,0.3801486170269496,222110,アーキテクト,0.379933246631059,221012,ITコンサルタント（インフラ）
49214,S事業本部　第四開発部,エンジニア,6,,0.39657497191243396,234610,その他技術（電気／機械／組み込み）,0.38784707608225255,233310,IC設計／LSI設計（アナログ／電源）,0.3841224326387993,234011,工程改善／IE（電気／機械）,0.3807195382368782,221410,社内情報システム（業務）,0.37817450078954784,233910,組み込み開発（アプリケーション）
49214,クラウド事業本部,エンジニア,4,,0.432696043344877,221012,ITコンサルタント（インフラ）,0.42724455922423543,321011,ビジネスコンサルタント（IT領域）,0.404349506029299,221210,インフラエンジニア,0.39326374690602406,221410,社内情報システム（業務）,0.3798741146025981,234610,その他技術（電気／機械／組み込み）
49214,クラウド事業本部,エンジニア,2,,0.432696043344877,221012,ITコンサルタント（インフラ）,0.42724455922423543,321011,ビジネスコンサルタント（IT領域）,0.404349506029299,221210,インフラエンジニア,0.39326374690602406,221410,社内情報システム（業務）,0.3798741146025981,234610,その他技術（電気／機械／組み込み）
49214,クラウド事業本部,エンジニア,6,,0.432696043344877,221012,ITコンサルタント（インフラ）,0.42724455922423543,321011,ビジネスコンサルタント（IT領域）,0.404349506029299,221210,インフラエンジニア,0.39326374690602406,221410,社内情報システム（業務）,0.3798741146025981,234610,その他技術（電気／機械／組み込み）
49214,ソリューション事業本部,エンジニア,6,,0.42045057153797627,321011,ビジネスコンサルタント（IT領域）,0.4126114684491925,221410,社内情報システム（業務）,0.4106153515568681,234610,その他技術（電気／機械／組み込み）,0.3962713460157615,234011,工程改善／IE（電気／機械）,0.3954944110103117,222110,アーキテクト
49214,ソリューション事業本部,エンジニア,2,,0.42045057153797627,321011,ビジネスコンサルタント（IT領域）,0.4126114684491925,221410,社内情報システム（業務）,0.4106153515568681,234610,その他技術（電気／機械／組み込み）,0.3962713460157615,234011,工程改善／IE（電気／機械）,0.3954944110103117,222110,アーキテクト
49214,ソリューション事業本部,エンジニア,4,,0.42045057153797627,321011,ビジネスコンサルタント（IT領域）,0.4126114684491925,221410,社内情報システム（業務）,0.4106153515568681,234610,その他技術（電気／機械／組み込み）,0.3962713460157615,234011,工程改善／IE（電気／機械）,0.3954944110103117,222110,アーキテクト
49214,営業統括本部,営業,6,,0.3870740607337142,101310,法人営業,0.3793855483346599,321011,ビジネスコンサルタント（IT領域）,0.3769551081684307,101412,営業（プラント）,0.3667322214747193,221410,社内情報システム（業務）,0.365999877834994,101221,医療営業（その他）
49214,営業統括本部,営業,4,,0.3870740607337142,101310,法人営業,0.3793855483346599,321011,ビジネスコンサルタント（IT領域）,0.3769551081684307,101412,営業（プラント）,0.3667322214747193,221410,社内情報システム（業務）,0.365999877834994,101221,医療営業（その他）
49214,営業統括本部,営業,2,,0.3870740607337142,101310,法人営業,0.3793855483346599,321011,ビジネスコンサルタント（IT領域）,0.3769551081684307,101412,営業（プラント）,0.3667322214747193,221410,社内情報システム（業務）,0.365999877834994,101221,医療営業（その他）
49214,管理本部,事務,4,,0.4245149607272758,131010,事務（オフィスワーク）,0.40831143622986854,221410,社内情報システム（業務）,0.3798865057760603,321011,ビジネスコンサルタント（IT領域）,0.37399635725611735,234112,設備管理（電気／機械）,0.3693909289724835,111114,ソムリエ／バーテンダー
49214,管理本部,事務,1,,0.4245149607272758,131010,事務（オフィスワーク）,0.40831143622986854,221410,社内情報システム（業務）,0.3798865057760603,321011,ビジネスコンサルタント（IT領域）,0.37399635725611735,234112,設備管理（電気／機械）,0.3693909289724835,111114,ソムリエ／バーテンダー
49214,管理本部,事務,6,,0.4245149607272758,131010,事務（オフィスワーク）,0.40831143622986854,221410,社内情報システム（業務）,0.3798865057760603,321011,ビジネスコンサルタント（IT領域）,0.37399635725611735,234112,設備管理（電気／機械）,0.3693909289724835,111114,ソムリエ／バーテンダー
49214,製造・流通事業本部,エンジニア,2,,0.42472266039673756,234011,工程改善／IE（電気／機械）,0.418236681879396,234610,その他技術（電気／機械／組み込み）,0.4161784826792151,233310,IC設計／LSI設計（アナログ／電源）,0.4095293958581364,221410,社内情報システム（業務）,0.3946471329146971,234310,技術営業／FAE（電気／機械）
49214,製造・流通事業本部,エンジニア,6,,0.42472266039673756,234011,工程改善／IE（電気／機械）,0.418236681879396,234610,その他技術（電気／機械／組み込み）,0.4161784826792151,233310,IC設計／LSI設計（アナログ／電源）,0.4095293958581364,221410,社内情報システム（業務）,0.3946471329146971,234310,技術営業／FAE（電気／機械）
49214,製造・流通事業本部,エンジニア,4,,0.42472266039673756,234011,工程改善／IE（電気／機械）,0.418236681879396,234610,その他技術（電気／機械／組み込み）,0.4161784826792151,233310,IC設計／LSI設計（アナログ／電源）,0.4095293958581364,221410,社内情報システム（業務）,0.3946471329146971,234310,技術営業／FAE（電気／機械）
49214,関西支社,経営,2,,0.3537469881827554,221410,社内情報システム（業務）,0.3432192533337647,321011,ビジネスコンサルタント（IT領域）,0.3339968485300049,111114,ソムリエ／バーテンダー,0.32362653216020243,101310,法人営業,0.31777680246798135,234112,設備管理（電気／機械）
49214,関西支社,支社長,2,,0.3309381252930238,221410,社内情報システム（業務）,0.31312505479783403,321011,ビジネスコンサルタント（IT領域）,0.309693542685774,101310,法人営業,0.2957905617674854,111114,ソムリエ／バーテンダー,0.29449420900098733,233310,IC設計／LSI設計（アナログ／電源）
49214,関西支社,エンジニア,6,,0.36963230397390534,221410,社内情報システム（業務）,0.3680650312651793,234011,工程改善／IE（電気／機械）,0.361922001654171,233310,IC設計／LSI設計（アナログ／電源）,0.3579128669832692,234610,その他技術（電気／機械／組み込み）,0.3512981298437269,233312,IC設計／LSI設計（アナログ／高周波・RF・通信）
49214,関西支社,管理部,6,,0.3552311051593695,221410,社内情報システム（業務）,0.3533768545591327,111114,ソムリエ／バーテンダー,0.34312383286873605,321011,ビジネスコンサルタント（IT領域）,0.33940294049480024,234112,設備管理（電気／機械）,0.33825671480269803,101310,法人営業
50891,名古屋事業所,営業,,,0.38227791796056854,101216,医療営業（理化学機器）,0.37909507225472283,234411,工場運営／施設運営（電気／機械）,0.3624051731254998,234112,設備管理（電気／機械）,0.3605608270346631,234610,その他技術（電気／機械／組み込み）,0.35914798037888096,234410,生産管理（電気／機械）
50891,名古屋事業所,営業,,役員,0.38227791796056854,101216,医療営業（理化学機器）,0.37909507225472283,234411,工場運営／施設運営（電気／機械）,0.3624051731254998,234112,設備管理（電気／機械）,0.3605608270346631,234610,その他技術（電気／機械／組み込み）,0.35914798037888096,234410,生産管理（電気／機械）
50891,名古屋事業所,品質保証,,係長,0.46466261562590416,391312,品質保証（化学／素材）,0.422875195439111,232513,品質保証（電気）,0.39027359659157024,401414,品質保証（化粧品）,0.3814138654192466,234410,生産管理（電気／機械）,0.3805512037239257,232511,品質管理（電気）
50891,名古屋事業所,業務,,主任,0.38714592111042523,234411,工場運営／施設運営（電気／機械）,0.3728253913639392,234610,その他技術（電気／機械／組み込み）,0.3681392940122554,234410,生産管理（電気／機械）,0.3675164478849615,234112,設備管理（電気／機械）,0.36255066404655945,234412,機械加工／金属加工（電気／機械）
50891,名古屋事業所,製造,,,0.38840640690884054,234411,工場運営／施設運営（電気／機械）,0.3800504148699192,234410,生産管理（電気／機械）,0.3656342117773135,234610,その他技術（電気／機械／組み込み）,0.3642700868784099,234412,機械加工／金属加工（電気／機械）,0.3630369543846781,234112,設備管理（電気／機械）
50891,名古屋事業所,経理総務,,,0.39359721277144233,234411,工場運営／施設運営（電気／機械）,0.3889043297771483,234112,設備管理（電気／機械）,0.38087177265369954,234410,生産管理（電気／機械）,0.3763373618098065,234610,その他技術（電気／機械／組み込み）,0.3630871091344061,234113,設備メンテナンス（機械／電気）
50891,名古屋事業所,生産技術,,,0.4083552268054714,234610,その他技術（電気／機械／組み込み）,0.39801142080338225,234411,工場運営／施設運営（電気／機械）,0.3948816379798118,234410,生産管理（電気／機械）,0.3822673391015923,234112,設備管理（電気／機械）,0.3688446215220853,234011,工程改善／IE（電気／機械）
50891,名古屋事業所,生産技術,,係長,0.4083552268054714,234610,その他技術（電気／機械／組み込み）,0.39801142080338225,234411,工場運営／施設運営（電気／機械）,0.3948816379798118,234410,生産管理（電気／機械）,0.3822673391015923,234112,設備管理（電気／機械）,0.3688446215220853,234011,工程改善／IE（電気／機械）
50891,名古屋事業所,業務,,,0.38714592111042523,234411,工場運営／施設運営（電気／機械）,0.3728253913639392,234610,その他技術（電気／機械／組み込み）,0.3681392940122554,234410,生産管理（電気／機械）,0.3675164478849615,234112,設備管理（電気／機械）,0.36255066404655945,234412,機械加工／金属加工（電気／機械）
50891,名古屋事業所,製造,,課長,0.38840640690884054,234411,工場運営／施設運営（電気／機械）,0.3800504148699192,234410,生産管理（電気／機械）,0.3656342117773135,234610,その他技術（電気／機械／組み込み）,0.3642700868784099,234412,機械加工／金属加工（電気／機械）,0.3630369543846781,234112,設備管理（電気／機械）
50891,名古屋事業所,生産技術,,主任,0.4083552268054714,234610,その他技術（電気／機械／組み込み）,0.39801142080338225,234411,工場運営／施設運営（電気／機械）,0.3948816379798118,234410,生産管理（電気／機械）,0.3822673391015923,234112,設備管理（電気／機械）,0.3688446215220853,234011,工程改善／IE（電気／機械）
50891,名古屋事業所,営業,,課長,0.38227791796056854,101216,医療営業（理化学機器）,0.37909507225472283,234411,工場運営／施設運営（電気／機械）,0.3624051731254998,234112,設備管理（電気／機械）,0.3605608270346631,234610,その他技術（電気／機械／組み込み）,0.35914798037888096,234410,生産管理（電気／機械）
50891,名古屋事業所,営業,,部長,0.38227791796056854,101216,医療営業（理化学機器）,0.37909507225472283,234411,工場運営／施設運営（電気／機械）,0.3624051731254998,234112,設備管理（電気／機械）,0.3605608270346631,234610,その他技術（電気／機械／組み込み）,0.35914798037888096,234410,生産管理（電気／機械）
50891,名古屋事業所,経理総務,,部長,0.39359721277144233,234411,工場運営／施設運営（電気／機械）,0.3889043297771483,234112,設備管理（電気／機械）,0.38087177265369954,234410,生産管理（電気／機械）,0.3763373618098065,234610,その他技術（電気／機械／組み込み）,0.3630871091344061,234113,設備メンテナンス（機械／電気）
50891,名古屋事業所,業務,,課長,0.38714592111042523,234411,工場運営／施設運営（電気／機械）,0.3728253913639392,234610,その他技術（電気／機械／組み込み）,0.3681392940122554,234410,生産管理（電気／機械）,0.3675164478849615,234112,設備管理（電気／機械）,0.36255066404655945,234412,機械加工／金属加工（電気／機械）
50891,名古屋事業所,総務,,,0.38350051374217253,234411,工場運営／施設運営（電気／機械）,0.38090911476148015,234610,その他技術（電気／機械／組み込み）,0.3766208836597392,234410,生産管理（電気／機械）,0.3721925564335482,234112,設備管理（電気／機械）,0.3537656592366457,234011,工程改善／IE（電気／機械）
50891,名古屋事業所,経理総務,,係長,0.39359721277144233,234411,工場運営／施設運営（電気／機械）,0.3889043297771483,234112,設備管理（電気／機械）,0.38087177265369954,234410,生産管理（電気／機械）,0.3763373618098065,234610,その他技術（電気／機械／組み込み）,0.3630871091344061,234113,設備メンテナンス（機械／電気）
50891,名古屋事業所,製造,,主任,0.38840640690884054,234411,工場運営／施設運営（電気／機械）,0.3800504148699192,234410,生産管理（電気／機械）,0.3656342117773135,234610,その他技術（電気／機械／組み込み）,0.3642700868784099,234412,機械加工／金属加工（電気／機械）,0.3630369543846781,234112,設備管理（電気／機械）
